Period,Area,Measure,Category,Unit,Value,MAD,Marker
2020,Tle,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,67828.0,0.0,
2020,Tle1,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,13042.0,0.0,
2020,Tle2,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,6182.0,0.0,
2020,Tle3,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,15728.0,0.0,
2020,Tle4,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,32876.0,0.0,
2020,Tlf,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,67882.0,0.0,
2020,Tlf1,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,38460.0,0.0,
2020,Tlf2,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,24421.0,0.0,
2020,Tlf3,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,5001.0,0.0,
2020,Tlg,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,92122.0,0.0,
2020,Tlg1,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,19463.0,0.0,
2020,Tlg2,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,14789.0,0.0,
2020,Tlg3,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,57870.0,0.0,
2020,Tlh,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,99269.0,0.0,
2020,Tlh1,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,43266.0,0.0,
2020,Tlh2,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,39359.0,0.0,
2020,Tlh3,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,16644.0,0.0,
2020,Tli,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,831399.0,0.0,
2020,Tli3,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,529177.0,0.0,
2020,Tli4,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,220011.0,0.0,
2020,Tli5,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,8812.0,0.0,
2020,Tli6,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,15564.0,0.0,
2020,Tli7,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,57834.0,0.0,
2020,Tlj,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,282951.0,0.0,
2020,Tlj1,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,159354.0,0.0,
2020,Tlj2,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,60915.0,0.0,
2020,Tlj3,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,47480.0,0.0,
2020,Tlj4,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,15202.0,0.0,
2020,Tlk,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,92136.0,0.0,
2020,Tlk1,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,78298.0,0.0,
2020,Tlk2,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,7492.0,0.0,
2020,Tlk3,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,2066.0,0.0,
2020,Tlk4,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,4280.0,0.0,
2020,Tll,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,21727.0,0.0,
2020,Tll1,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,10234.0,0.0,
2020,Tll2,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,11492.0,0.0,
2020,Tlm,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,91217.0,0.0,
2020,Tlm5,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,20774.0,0.0,
2020,Tlm6,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,2758.0,0.0,
2020,Tlm7,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,33365.0,0.0,
2020,Tlm8,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,27617.0,0.0,
2020,Tlm9,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,6702.0,0.0,
2020,Tln,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,19867.0,0.0,
2020,Tlx,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,136057.0,0.0,
2020,Uk,inward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,1929163.0,0.0,
2020,Tlc,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,26038.0,0.0,
2020,Tlc1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,15821.0,0.0,
2020,Tlc2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,10217.0,0.0,
2020,Tld,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,72264.0,0.0,
2020,Tld1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,5079.0,0.0,
2020,Tld3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,33786.0,0.0,
2020,Tld4,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,4722.0,0.0,
2020,Tld6,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,12257.0,0.0,
2020,Tld7,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,16421.0,0.0,
2020,Tle,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,42159.0,0.0,
2020,Tle1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,5252.0,0.0,
2020,Tle2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,4670.0,0.0,
2020,Tle3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,8654.0,0.0,
2020,Tle4,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,23582.0,0.0,
2020,Tlf,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,40150.0,0.0,
2020,Tlf1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,20997.0,0.0,
2020,Tlf2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,17239.0,0.0,
2020,Tlf3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,1913.0,0.0,
2020,Tlg,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,105017.0,0.0,
2020,Tlg1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,37791.0,0.0,
2020,Tlg2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,14176.0,0.0,
2020,Tlg3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,53050.0,0.0,
2020,Tlh,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,93426.0,0.0,
2020,Tlh1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,22004.0,0.0,
2020,Tlh2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,62133.0,0.0,
2020,Tlh3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,9288.0,0.0,
2020,Tli,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,711623.0,0.0,
2020,Tli3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,538861.0,0.0,
2020,Tli4,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,99775.0,0.0,
2020,Tli5,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,4375.0,0.0,
2020,Tli6,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,10981.0,0.0,
2020,Tli7,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,57630.0,0.0,
2020,Tlj,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,325684.0,0.0,
2020,Tlj1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,109625.0,0.0,
2020,Tlj2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,110713.0,0.0,
2020,Tlj3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,94392.0,0.0,
2020,Tlj4,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,10954.0,0.0,
2020,Tlk,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,82233.0,0.0,
2020,Tlk1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,68924.0,0.0,
2020,Tlk2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,9705.0,0.0,
2020,Tlk3,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,878.0,0.0,
2020,Tlk4,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,2726.0,0.0,
2020,Tll,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,17105.0,0.0,
2020,Tll1,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,7200.0,0.0,
2020,Tll2,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,9905.0,0.0,
2020,Tlm,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,111937.0,0.0,
2020,Tlm5,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,20337.0,0.0,
2020,Tlm6,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,3691.0,0.0,
2020,Tlm7,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,48947.0,0.0,
2020,Tlm8,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,29951.0,0.0,
2020,Tlm9,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,9012.0,0.0,
2020,Tln,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,10496.0,0.0,
2020,Tlx,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,22785.0,0.0,
2020,Uk,outward-foreign-direct-investment-fdi,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps-million,1660917.0,0.0,
2019,E06000001,public-transport-or-walk-to-employment-centre-with-500-to-4999-jobs,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,minutes,12.90020844,-0.505120023,
2019,E06000002,public-transport-or-walk-to-employment-centre-with-500-to-4999-jobs,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,minutes,15.3728789,-1.335754758,
2019,E06000003,public-transport-or-walk-to-employment-centre-with-500-to-4999-jobs,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,minutes,13.25936853,-0.625771299,
2019,E06000004,public-transport-or-walk-to-employment-centre-with-500-to-4999-jobs,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,minutes,13.18198833,-0.599777264,
2019,E06000005,public-transport-or-walk-to-employment-centre-with-500-to-4999-jobs,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,minutes,11.02361861,0.125275625,
2019,E06000006,public-transport-or-walk-to-employment-centre-with-500-to-4999-jobs,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,minutes,10.89416143,0.168763681,
2019,E06000007,public-transport-or-walk-to-employment-centre-with-500-to-4999-jobs,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,minutes,11.11632068,0.094134571,
