Period,Area,Indicator,Category,Measure Type,Unit,Value,MAD,Marker
2019,E07000142,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,15.54447046,-2.881825603,
2019,E07000143,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,14.80253444,-2.508611562,
2019,E07000144,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,12.68826406,-1.445075931,
2019,E07000145,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,12.86743274,-1.53520266,
2019,E07000146,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,18.56457387,-4.401019936,
2019,E07000147,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,16.14191685,-3.182357417,
2019,E07000148,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.931393479,0.444732373,
2019,E07000149,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,14.15336814,-2.182063214,
2019,E07000163,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,13.77602593,-1.992249797,
2019,E07000164,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,15.51882028,-2.868922862,
2019,E07000165,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.87534066,-1.036153302,
2019,E07000166,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,15.26486032,-2.741174077,
2019,E07000167,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,16.44910429,-3.336881073,
2019,E07000168,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.43427892,-0.814287226,
2019,E07000169,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,14.42901778,-2.320722497,
2019,E07000170,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.01158491,-0.098633359,
2019,E07000171,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.48729665,-0.840956589,
2019,E07000172,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.829535047,0.495969941,
2019,E07000173,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.48988973,-0.339233719,
2019,E07000174,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.08152368,0.36921279,
2019,E07000175,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.67144426,-0.933587854,
2019,E07000176,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.386007864,0.216048946,
2019,E07000177,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.47263149,-0.330552358,
2019,E07000178,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.496191087,0.663651039,
2019,E07000179,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.37009372,-0.782000321,
2019,E07000180,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.50609672,-0.347386279,
2019,E07000181,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,12.02901298,-1.113454667,
2019,E07000187,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.95906996,-0.575244167,
2019,E07000188,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,12.29076288,-1.245122004,
2019,E07000189,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,12.40650321,-1.303342541,
2019,E07000192,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.01988849,-0.102810289,
2019,E07000193,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.72356389,-0.456778192,
2019,E07000194,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.05228028,-0.11910424,
2019,E07000195,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.85700645,-0.523903436,
2019,E07000196,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.59481711,-0.895042309,
2019,E07000197,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.62641078,-0.910934785,
2019,E07000198,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,12.72028781,-1.461184751,
2019,E07000199,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.345875896,0.23623642,
2019,E07000200,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,14.4167765,-2.314564799,
2019,E07000202,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.126817492,0.849456025,
2019,E07000203,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,14.14524451,-2.177976809,
2019,E07000207,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.265540966,0.779674336,
2019,E07000208,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.672669931,0.57487737,
2019,E07000209,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.34556774,-0.266635828,
2019,E07000210,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.06238344,-0.62721366,
2019,E07000211,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.157191533,0.331149798,
2019,E07000212,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.412473889,0.705763071,
2019,E07000213,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.841451163,0.48997581,
2019,E07000214,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.12465749,-0.155511948,
2019,E07000215,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.776809387,0.019465128,
2019,E07000216,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.948872447,-0.067087281,
2019,E07000217,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.599325715,0.611771509,
2019,E07000218,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,13.88875938,-2.048957796,
2019,E07000219,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.24704901,-0.217078222,
2019,E07000220,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.65804706,-0.423821441,
2019,E07000221,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,11.44321755,-0.818783601,
2019,E07000222,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.284768392,0.26697516,
2019,E07000223,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,8.714079098,0.55404743,
2019,E07000224,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.065278792,0.377384412,
2019,E07000225,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,10.69402103,-0.441917327,
2019,E07000226,Cycle to employment centre with 500 to 4999 jobs,"Boosting productivity, pay, jobs and living standards by growing the private sector",Minutes,Minutes,9.899645079,-0.042324573,
