Period,Area,Mission,Category,Indicator,Observation
2009,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13932.0
2010,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14144.0
2011,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14133.0
2012,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14562.0
2013,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14993.0
2014,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15290.0
2015,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16086.0
2016,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16196.0
2017,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16814.0
2018,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17344.0
2019,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17570.0
2020,E08000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17572.0
1997,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9825.0
1998,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10027.0
1999,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10476.0
2000,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10982.0
2001,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11384.0
2002,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11669.0
2003,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12092.0
2004,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12522.0
2005,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12926.0
2006,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13351.0
2007,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14154.0
2008,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14329.0
2009,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14537.0
2010,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14578.0
2011,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14921.0
2012,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15447.0
2013,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15897.0
2014,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16322.0
2015,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17181.0
2016,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17134.0
2017,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17604.0
2018,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18271.0
2019,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18728.0
2020,E12000004,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18844.0
1997,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9272.0
1998,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9372.0
1999,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9816.0
2000,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9871.0
2001,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10342.0
2002,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10735.0
2003,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10963.0
2004,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11427.0
2005,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11417.0
2006,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12146.0
2007,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12490.0
2008,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12394.0
2009,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13038.0
2010,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12635.0
2011,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12672.0
2012,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13414.0
2013,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13877.0
2014,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14488.0
2015,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15089.0
2016,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15068.0
2017,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15628.0
2018,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16337.0
2019,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16870.0
2020,E06000015,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17171.0
1997,E06000016,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8358.0
1998,E06000016,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8156.0
1999,E06000016,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8611.0
2000,E06000016,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9147.0
2001,E06000016,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9449.0
